internal_project_id,project_code,legacy_ocms_code,pmgid,mapping_method,mapping_confidence
PAI-00241,PAI26-100240,OCMS-2020-10240,PMG-50240,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00242,PAI26-100241,OCMS-2021-10241,PMG-50241,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00243,PAI26-100242,OCMS-2022-10242,PMG-50242,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00244,PAI26-100243,OCMS-2023-10243,PMG-50243,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00245,PAI26-100244,OCMS-2024-10244,PMG-50244,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00246,PAI26-100245,OCMS-2018-10245,PMG-50245,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00247,PAI26-100246,OCMS-2019-10246,PMG-50246,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00248,PAI26-100247,OCMS-2020-10247,PMG-50247,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00249,PAI26-100248,OCMS-2021-10248,PMG-50248,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00250,PAI26-100249,OCMS-2022-10249,PMG-50249,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00251,PAI26-100250,OCMS-2023-10250,PMG-50250,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00252,PAI26-100251,OCMS-2024-10251,PMG-50251,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00253,PAI26-100252,OCMS-2018-10252,PMG-50252,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00254,PAI26-100253,OCMS-2019-10253,PMG-50253,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00255,PAI26-100254,OCMS-2020-10254,PMG-50254,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00256,PAI26-100255,OCMS-2021-10255,PMG-50255,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00257,PAI26-100256,OCMS-2022-10256,PMG-50256,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00258,PAI26-100257,OCMS-2023-10257,PMG-50257,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00259,PAI26-100258,OCMS-2024-10258,PMG-50258,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00260,PAI26-100259,OCMS-2018-10259,PMG-50259,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00261,PAI26-100260,OCMS-2019-10260,PMG-50260,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00262,PAI26-100261,OCMS-2020-10261,PMG-50261,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00263,PAI26-100262,OCMS-2021-10262,PMG-50262,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00264,PAI26-100263,OCMS-2022-10263,PMG-50263,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00265,PAI26-100264,OCMS-2023-10264,PMG-50264,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00266,PAI26-100265,OCMS-2024-10265,PMG-50265,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00267,PAI26-100266,OCMS-2018-10266,PMG-50266,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00268,PAI26-100267,OCMS-2019-10267,PMG-50267,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00269,PAI26-100268,OCMS-2020-10268,PMG-50268,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00270,PAI26-100269,OCMS-2021-10269,PMG-50269,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00271,PAI26-100270,OCMS-2022-10270,PMG-50270,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00272,PAI26-100271,OCMS-2023-10271,PMG-50271,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00273,PAI26-100272,OCMS-2024-10272,PMG-50272,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00274,PAI26-100273,OCMS-2018-10273,PMG-50273,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00275,PAI26-100274,OCMS-2019-10274,PMG-50274,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00276,PAI26-100275,OCMS-2020-10275,PMG-50275,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00277,PAI26-100276,OCMS-2021-10276,PMG-50276,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00278,PAI26-100277,OCMS-2022-10277,PMG-50277,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00279,PAI26-100278,OCMS-2023-10278,PMG-50278,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00280,PAI26-100279,OCMS-2024-10279,PMG-50279,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00281,PAI26-100280,OCMS-2018-10280,PMG-50280,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00282,PAI26-100281,OCMS-2019-10281,PMG-50281,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00283,PAI26-100282,OCMS-2020-10282,PMG-50282,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00284,PAI26-100283,OCMS-2021-10283,PMG-50283,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00285,PAI26-100284,OCMS-2022-10284,PMG-50284,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00286,PAI26-100285,OCMS-2023-10285,PMG-50285,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00287,PAI26-100286,OCMS-2024-10286,PMG-50286,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00288,PAI26-100287,OCMS-2018-10287,PMG-50287,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00289,PAI26-100288,OCMS-2019-10288,PMG-50288,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00290,PAI26-100289,OCMS-2020-10289,PMG-50289,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00291,PAI26-100290,OCMS-2021-10290,PMG-50290,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00292,PAI26-100291,OCMS-2022-10291,PMG-50291,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00293,PAI26-100292,OCMS-2023-10292,PMG-50292,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00294,PAI26-100293,OCMS-2024-10293,PMG-50293,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00295,PAI26-100294,OCMS-2018-10294,PMG-50294,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00296,PAI26-100295,OCMS-2019-10295,PMG-50295,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00297,PAI26-100296,OCMS-2020-10296,PMG-50296,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00298,PAI26-100297,OCMS-2021-10297,PMG-50297,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00299,PAI26-100298,OCMS-2022-10298,PMG-50298,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00300,PAI26-100299,OCMS-2023-10299,PMG-50299,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00301,PAI26-100300,OCMS-2024-10300,PMG-50300,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00302,PAI26-100301,OCMS-2018-10301,PMG-50301,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00303,PAI26-100302,OCMS-2019-10302,PMG-50302,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00304,PAI26-100303,OCMS-2020-10303,PMG-50303,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00305,PAI26-100304,OCMS-2021-10304,PMG-50304,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00306,PAI26-100305,OCMS-2022-10305,PMG-50305,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00307,PAI26-100306,OCMS-2023-10306,PMG-50306,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00308,PAI26-100307,OCMS-2024-10307,PMG-50307,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00309,PAI26-100308,OCMS-2018-10308,PMG-50308,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00310,PAI26-100309,OCMS-2019-10309,PMG-50309,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00311,PAI26-100310,OCMS-2020-10310,PMG-50310,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00312,PAI26-100311,OCMS-2021-10311,PMG-50311,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00313,PAI26-100312,OCMS-2022-10312,PMG-50312,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00314,PAI26-100313,OCMS-2023-10313,PMG-50313,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00315,PAI26-100314,OCMS-2024-10314,PMG-50314,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00316,PAI26-100315,OCMS-2018-10315,PMG-50315,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00317,PAI26-100316,OCMS-2019-10316,PMG-50316,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00318,PAI26-100317,OCMS-2020-10317,PMG-50317,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00319,PAI26-100318,OCMS-2021-10318,PMG-50318,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00320,PAI26-100319,OCMS-2022-10319,PMG-50319,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00321,PAI26-100320,OCMS-2023-10320,PMG-50320,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00322,PAI26-100321,OCMS-2024-10321,PMG-50321,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00323,PAI26-100322,OCMS-2018-10322,PMG-50322,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00324,PAI26-100323,OCMS-2019-10323,PMG-50323,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00325,PAI26-100324,OCMS-2020-10324,PMG-50324,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00326,PAI26-100325,OCMS-2021-10325,PMG-50325,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00327,PAI26-100326,OCMS-2022-10326,PMG-50326,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00328,PAI26-100327,OCMS-2023-10327,PMG-50327,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00329,PAI26-100328,OCMS-2024-10328,PMG-50328,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00330,PAI26-100329,OCMS-2018-10329,PMG-50329,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00331,PAI26-100330,OCMS-2019-10330,PMG-50330,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00332,PAI26-100331,OCMS-2020-10331,PMG-50331,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00333,PAI26-100332,OCMS-2021-10332,PMG-50332,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00334,PAI26-100333,OCMS-2022-10333,PMG-50333,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00335,PAI26-100334,OCMS-2023-10334,PMG-50334,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00336,PAI26-100335,OCMS-2024-10335,PMG-50335,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00337,PAI26-100336,OCMS-2018-10336,PMG-50336,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00338,PAI26-100337,OCMS-2019-10337,PMG-50337,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00339,PAI26-100338,OCMS-2020-10338,PMG-50338,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00340,PAI26-100339,OCMS-2021-10339,PMG-50339,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00341,PAI26-100340,OCMS-2022-10340,PMG-50340,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00342,PAI26-100341,OCMS-2023-10341,PMG-50341,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00343,PAI26-100342,OCMS-2024-10342,PMG-50342,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00344,PAI26-100343,OCMS-2018-10343,PMG-50343,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00345,PAI26-100344,OCMS-2019-10344,PMG-50344,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00346,PAI26-100345,OCMS-2020-10345,PMG-50345,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00347,PAI26-100346,OCMS-2021-10346,PMG-50346,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00348,PAI26-100347,OCMS-2022-10347,PMG-50347,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00349,PAI26-100348,OCMS-2023-10348,PMG-50348,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00350,PAI26-100349,OCMS-2024-10349,PMG-50349,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00351,PAI26-100350,OCMS-2018-10350,PMG-50350,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00352,PAI26-100351,OCMS-2019-10351,PMG-50351,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00353,PAI26-100352,OCMS-2020-10352,PMG-50352,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00354,PAI26-100353,OCMS-2021-10353,PMG-50353,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00355,PAI26-100354,OCMS-2022-10354,PMG-50354,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00356,PAI26-100355,OCMS-2023-10355,PMG-50355,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00357,PAI26-100356,OCMS-2024-10356,PMG-50356,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00358,PAI26-100357,OCMS-2018-10357,PMG-50357,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00359,PAI26-100358,OCMS-2019-10358,PMG-50358,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00360,PAI26-100359,OCMS-2020-10359,PMG-50359,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00361,PAI26-100360,OCMS-2021-10360,PMG-50360,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00362,PAI26-100361,OCMS-2022-10361,PMG-50361,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00363,PAI26-100362,OCMS-2023-10362,PMG-50362,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00364,PAI26-100363,OCMS-2024-10363,PMG-50363,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00365,PAI26-100364,OCMS-2018-10364,PMG-50364,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00366,PAI26-100365,OCMS-2019-10365,PMG-50365,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00367,PAI26-100366,OCMS-2020-10366,PMG-50366,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00368,PAI26-100367,OCMS-2021-10367,PMG-50367,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00369,PAI26-100368,OCMS-2022-10368,PMG-50368,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00370,PAI26-100369,OCMS-2023-10369,PMG-50369,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00371,PAI26-100370,OCMS-2024-10370,PMG-50370,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00372,PAI26-100371,OCMS-2018-10371,PMG-50371,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00373,PAI26-100372,OCMS-2019-10372,PMG-50372,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00374,PAI26-100373,OCMS-2020-10373,PMG-50373,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00375,PAI26-100374,OCMS-2021-10374,PMG-50374,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00376,PAI26-100375,OCMS-2022-10375,PMG-50375,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00377,PAI26-100376,OCMS-2023-10376,PMG-50376,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00378,PAI26-100377,OCMS-2024-10377,PMG-50377,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00379,PAI26-100378,OCMS-2018-10378,PMG-50378,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00380,PAI26-100379,OCMS-2019-10379,PMG-50379,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00381,PAI26-100380,OCMS-2020-10380,PMG-50380,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00382,PAI26-100381,OCMS-2021-10381,PMG-50381,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00383,PAI26-100382,OCMS-2022-10382,PMG-50382,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00384,PAI26-100383,OCMS-2023-10383,PMG-50383,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00385,PAI26-100384,OCMS-2024-10384,PMG-50384,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00386,PAI26-100385,OCMS-2018-10385,PMG-50385,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00387,PAI26-100386,OCMS-2019-10386,PMG-50386,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00388,PAI26-100387,OCMS-2020-10387,PMG-50387,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00389,PAI26-100388,OCMS-2021-10388,PMG-50388,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00390,PAI26-100389,OCMS-2022-10389,PMG-50389,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00391,PAI26-100390,OCMS-2023-10390,PMG-50390,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00392,PAI26-100391,OCMS-2024-10391,PMG-50391,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00393,PAI26-100392,OCMS-2018-10392,PMG-50392,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00394,PAI26-100393,OCMS-2019-10393,PMG-50393,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00395,PAI26-100394,OCMS-2020-10394,PMG-50394,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00396,PAI26-100395,OCMS-2021-10395,PMG-50395,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00397,PAI26-100396,OCMS-2022-10396,PMG-50396,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00398,PAI26-100397,OCMS-2023-10397,PMG-50397,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00399,PAI26-100398,OCMS-2024-10398,PMG-50398,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00400,PAI26-100399,OCMS-2018-10399,PMG-50399,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00401,PAI26-100400,OCMS-2019-10400,PMG-50400,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00402,PAI26-100401,OCMS-2020-10401,PMG-50401,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00403,PAI26-100402,OCMS-2021-10402,PMG-50402,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00404,PAI26-100403,OCMS-2022-10403,PMG-50403,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00405,PAI26-100404,OCMS-2023-10404,PMG-50404,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00406,PAI26-100405,OCMS-2024-10405,PMG-50405,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00407,PAI26-100406,OCMS-2018-10406,PMG-50406,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00408,PAI26-100407,OCMS-2019-10407,PMG-50407,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00409,PAI26-100408,OCMS-2020-10408,PMG-50408,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00410,PAI26-100409,OCMS-2021-10409,PMG-50409,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00411,PAI26-100410,OCMS-2022-10410,PMG-50410,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00412,PAI26-100411,OCMS-2023-10411,PMG-50411,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00413,PAI26-100412,OCMS-2024-10412,PMG-50412,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00414,PAI26-100413,OCMS-2018-10413,PMG-50413,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00415,PAI26-100414,OCMS-2019-10414,PMG-50414,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00416,PAI26-100415,OCMS-2020-10415,PMG-50415,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00417,PAI26-100416,OCMS-2021-10416,PMG-50416,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00418,PAI26-100417,OCMS-2022-10417,PMG-50417,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00419,PAI26-100418,OCMS-2023-10418,PMG-50418,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00420,PAI26-100419,OCMS-2024-10419,PMG-50419,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00421,PAI26-100420,OCMS-2018-10420,PMG-50420,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00422,PAI26-100421,OCMS-2019-10421,PMG-50421,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00423,PAI26-100422,OCMS-2020-10422,PMG-50422,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00424,PAI26-100423,OCMS-2021-10423,PMG-50423,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00425,PAI26-100424,OCMS-2022-10424,PMG-50424,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00426,PAI26-100425,OCMS-2023-10425,PMG-50425,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00427,PAI26-100426,OCMS-2024-10426,PMG-50426,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00428,PAI26-100427,OCMS-2018-10427,PMG-50427,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00429,PAI26-100428,OCMS-2019-10428,PMG-50428,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00430,PAI26-100429,OCMS-2020-10429,PMG-50429,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00431,PAI26-100430,OCMS-2021-10430,PMG-50430,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00432,PAI26-100431,OCMS-2022-10431,PMG-50431,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00433,PAI26-100432,OCMS-2023-10432,PMG-50432,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00434,PAI26-100433,OCMS-2024-10433,PMG-50433,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00435,PAI26-100434,OCMS-2018-10434,PMG-50434,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00436,PAI26-100435,OCMS-2019-10435,PMG-50435,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00437,PAI26-100436,OCMS-2020-10436,PMG-50436,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00438,PAI26-100437,OCMS-2021-10437,PMG-50437,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00439,PAI26-100438,OCMS-2022-10438,PMG-50438,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00440,PAI26-100439,OCMS-2023-10439,PMG-50439,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00441,PAI26-100440,OCMS-2024-10440,PMG-50440,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00442,PAI26-100441,OCMS-2018-10441,PMG-50441,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00443,PAI26-100442,OCMS-2019-10442,PMG-50442,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00444,PAI26-100443,OCMS-2020-10443,PMG-50443,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00445,PAI26-100444,OCMS-2021-10444,PMG-50444,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00446,PAI26-100445,OCMS-2022-10445,PMG-50445,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00447,PAI26-100446,OCMS-2023-10446,PMG-50446,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00448,PAI26-100447,OCMS-2024-10447,PMG-50447,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00449,PAI26-100448,OCMS-2018-10448,PMG-50448,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00450,PAI26-100449,OCMS-2019-10449,PMG-50449,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00451,PAI26-100450,OCMS-2020-10450,PMG-50450,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00452,PAI26-100451,OCMS-2021-10451,PMG-50451,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00453,PAI26-100452,OCMS-2022-10452,PMG-50452,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00454,PAI26-100453,OCMS-2023-10453,PMG-50453,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00455,PAI26-100454,OCMS-2024-10454,PMG-50454,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00456,PAI26-100455,OCMS-2018-10455,PMG-50455,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00457,PAI26-100456,OCMS-2019-10456,PMG-50456,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00458,PAI26-100457,OCMS-2020-10457,PMG-50457,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00459,PAI26-100458,OCMS-2021-10458,PMG-50458,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00460,PAI26-100459,OCMS-2022-10459,PMG-50459,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00461,PAI26-100460,OCMS-2023-10460,PMG-50460,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00462,PAI26-100461,OCMS-2024-10461,PMG-50461,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00463,PAI26-100462,OCMS-2018-10462,PMG-50462,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00464,PAI26-100463,OCMS-2019-10463,PMG-50463,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00465,PAI26-100464,OCMS-2020-10464,PMG-50464,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00466,PAI26-100465,OCMS-2021-10465,PMG-50465,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00467,PAI26-100466,OCMS-2022-10466,PMG-50466,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00468,PAI26-100467,OCMS-2023-10467,PMG-50467,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00469,PAI26-100468,OCMS-2024-10468,PMG-50468,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00470,PAI26-100469,OCMS-2018-10469,PMG-50469,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00471,PAI26-100470,OCMS-2019-10470,PMG-50470,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00472,PAI26-100471,OCMS-2020-10471,PMG-50471,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00473,PAI26-100472,OCMS-2021-10472,PMG-50472,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00474,PAI26-100473,OCMS-2022-10473,PMG-50473,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00475,PAI26-100474,OCMS-2023-10474,PMG-50474,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00476,PAI26-100475,OCMS-2024-10475,PMG-50475,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00477,PAI26-100476,OCMS-2018-10476,PMG-50476,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00478,PAI26-100477,OCMS-2019-10477,PMG-50477,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00479,PAI26-100478,OCMS-2020-10478,PMG-50478,EXACT_SYNTHETIC_ID_MAP,1.0
PAI-00480,PAI26-100479,OCMS-2021-10479,PMG-50479,EXACT_SYNTHETIC_ID_MAP,1.0
